111	-0.6398
144	-0.746
176	-1.101
208	-1.0928
240	-1.0025
272	-1.4862
389	-2.4204
431	-1.357
630	-1.3168
663	-1.2139
695	-1.0702
727	-1.4478
764	-1.2444
805	-1.7794
837	-1.219
869	-0.8416
901	-1.2615
933	-1.3818
965	-1.4359
1010	-1.0813
1042	-0.7812
1075	-1.3917
1199	-1.3023
1231	-1.0909
1469	-0.9916
1501	-2.0539
1534	-1.1373
1566	-1.0093
1598	-1.1789
1630	-1.6552
1663	-1.2657
1695	-1.5724
1777	-0.9614
1809	-1.1495
1841	-1.4991
1874	-0.8812
1906	-1.432
1939	-2.5797
2005	-2.117
2038	-2.117
2082	-1.5363
2115	-1.9821
2364	-1.1505
2447	-1.2957
2479	-0.8652
2511	-0.7422
2543	-0.9152
2575	-0.577
2607	-0.742
2639	-0.6237
2671	-0.9862
2703	-0.8403
2735	-1.0157
2767	-1.4066
2827	-1.7999
2859	-1.0133
2892	-1.8854
2924	-1.1221
2956	-0.8324
2988	-1.0757
3020	-1.1917
3052	-1.2498
3085	-1.6071
3117	-1.6401
3240	-1.4853
3559	-1.5053
3592	-1.5053
3624	0.1033
3656	-1.9446
3716	-1.3401
3882	-1.0006
3947	-1.6087
3979	-1.1564
4011	-1.1485
4043	-1.1324
4162	-0.8932
4194	-1.3414
4226	-1.5175
4259	-1.3457
4291	-1.1956
4323	-1.2671
4355	-0.8472
4387	-1.2905
4419	-0.9843
4451	-1.5479
4487	-1.3049
4519	-0.9251
4551	-0.745
4583	-1.0018
4615	-0.9326
4648	-1.6807
4680	-1.3089
4712	-0.9442
4800	-1.0495
4832	-0.9006
4864	-0.7131
4896	-0.8127
4928	-0.8075
4960	-1.1369
4992	-1.1442
5024	-1.5364
5056	-1.227
5088	-0.8242
5120	-0.9743
5152	-1.2004
5184	-1.1069
5216	-0.9784
5248	-1.0229
5280	-1.3531
5312	-1.329
5344	-1.005
5376	-1.6928
5408	-1.0992
5440	-1.7787
5472	-1.1641
5504	-1.5846
5731	-0.9345
5764	-0.9345
5796	-1.5164
5828	-0.6585
5860	-2.1224
6000	-0.7896
6032	-1.8928
6317	-1.1371
6349	-0.8733
6381	-0.6897
6413	-0.9418
6445	-2.7226
6510	-1.5551
6650	-1.5734
6682	-1.4877
6714	-2.264
6747	-1.6939
6779	-1.0802
6811	-1.2605
6876	-1.4906
6982	-1.7033
7025	-1.009
7057	-1.4038
7090	-1.3217
7204	-1.1451
7236	-1.279
7268	-1.5163
7300	-1.273
7332	-1.4678
7365	-1.5741
7397	-1.0017
7429	-0.9799
7461	-0.8579
7493	-0.6941
7525	-0.7255
7557	-1.2266
7625	-1.2127
7657	-1.0744
7689	-2.3634
7722	-1.6032
7754	-1.5371
7786	-2.1017
7864	-1.4333
7896	-1.5388
7928	-1.2523
7960	-0.8066
7992	-1.4792
8075	-0.8856
8107	-0.9083
8139	-1.6336
8174	-1.042
8206	-1.1203
8238	-1.0365
8270	-1.0683
8303	-2.0597
8444	-2.2683
8476	-1.4251
8508	-1.5089
8540	-1.006
8573	-1.6796
8605	-1.3366
8684	-0.6416
8716	-0.6124
8748	-0.8807
8780	-1.0434
8812	-0.7484
8844	-0.6017
8876	-2.0896
8958	-0.9082
8990	-2.0863
9022	-1.2951
9074	-1.2004
9106	-1.3921
9138	-0.8226
9170	-2.1931
9209	-1.4289
9241	-2.9445
9302	-1.8783
9462	-0.716
9495	-1.4322
9527	-0.9863
9559	-0.5043
9591	-1.1529
9623	-0.9866
9655	-0.6358
9687	-0.8846
9719	-0.9384
9790	-1.1482
9822	-0.882
9897	-1.0252
9929	-1.1072
10055	-1.2563
10088	-1.7913
10222	-1.3223
10254	-0.8923
10286	-1.2419
10318	-1.771
10350	-1.3983
10382	-1.2656
10421	-0.8918
10453	-0.5273
10485	-1.1773
10517	-1.7589
10549	-1.3721
10582	-1.1206
10614	-0.6855
10646	-1.0614
10678	-1.082
10710	-1.3581
10834	-1.4481
10929	-1.2989
10967	-0.9291
10999	-0.5356
11031	-0.9792
11063	-1.3732
11106	-1.1861
11138	-1.2913
11170	-1.1479
11202	-2.2804
11234	-1.1735
11266	-1.2827
11300	-1.4632
11332	-1.9184
11364	-0.9108
11396	-1.7814
11428	-1.1668
11460	-2.2425
11492	-1.3332
11524	-1.1573
11556	-0.6928
11588	-0.9434
11620	-0.7257
11652	-1.2918
11685	-1.2199
11718	-1.6084
11751	-1.6084
11784	-1.5314
11851	-1.5531
11883	-1.0385
11965	-1.3045
11997	-1.2902
12029	-1.0737
12061	-0.8494
12093	-1.1062
12125	-1.2613
12157	-1.5866
12211	-1.2356
12243	-1.0962
12275	-0.9372
12307	-1.4234
12345	-0.8103
12377	-1.102
12409	-0.7571
12441	-1.439
12507	-1.1628
12539	-0.7578
12571	-2.4836
12604	-1.4185
12636	-2.028
12668	-1.3418
12700	-1.7653
12780	-1.1743
12813	-1.4244
12845	-0.8334
12935	-1.0609
12967	-0.9661
12999	-0.6971
13031	-0.6827
13063	-1.5564
13095	-2.2542
13128	-0.9594
13183	-1.0931
13215	-1.0759
13247	-0.9733
13279	-1.0651
13311	-0.88
13343	-0.9601
13386	-1.1618
13418	-1.7861
13450	-1.2626
13482	-1.3392
13533	-1.4292
13566	-1.3987
13626	-1.0378
13721	-1.235
13753	-1.0812
13785	-1.3738
13817	-1.5102
13849	-1.5073
13881	-1.3357
13920	-1.4012
13952	-1.798
14015	-1.1025
14047	-0.9256
14079	-1.245
14111	-0.9728
14143	-0.9819
14175	-0.7007
14208	-1.6097
14240	-1.0533
14272	-0.9512
14305	-1.7386
14338	-0.9021
14370	-1.2527
14402	-0.7659
14434	-0.9183
14466	-0.9722
14498	-1.0352
14530	-0.7334
14562	-1.349
