136	0.000392276
164	-0.000345474
192	-0.00130257
237	0.000368166
265	-0.00297657
308	-0.000795304
343	-0.00619366
415	-0.0049082
473	-0.00167724
501	-0.00312238
529	-0.00441381
607	-0.00215159
640	-0.00174533
668	-0.00115993
696	0.000380516
724	-0.00527197
752	-0.000950804
795	-0.00151515
900	-0.00152578
928	0.000407786
956	-0.00332927
984	-0.000437074
1012	-0.00173464
1041	-0.000715014
1069	0.000562606
1097	-0.000590424
1125	-0.000614784
1153	-0.00200089
1181	-0.0140537
1304	0.000882186
1332	-0.00246634
1360	-0.00351589
1389	-0.000816804
1417	-0.000950694
1455	-0.00159462
1534	-0.00157951
1583	-0.00228956
1611	-0.00505758
1639	-0.00314066
1678	0.000371626
1706	-0.000265904
1734	0.000131646
1762	-0.000457034
1790	0.000327646
1818	-0.00141172
1851	-0.00484094
1879	0.000101406
1907	-0.0014982
1935	0.000432526
