121	-0.000977535
146	-0.00282895
221	-0.00764117
261	-0.0103441
430	0.00170793
452	0.000675261
474	-0.00131865
496	-0.000856867
518	-0.00406811
540	-0.000447338
562	-0.000702464
673	0.000608363
695	-0.00339627
839	0.00119142
861	-0.000640505
920	-0.00490144
982	-0.000728486
1004	-0.0016249
1027	-0.00748998
1050	-0.00234152
1073	-0.00234152
1110	-0.00383169
1132	-0.00144888
1154	0.000127786
1176	-0.00104598
1198	-0.000400397
1276	0.0011832
1298	-0.00606647
1320	-0.00185584
1361	-0.00283685
1384	0.00106214
1406	0.00206058
1428	-0.00200031
1450	-0.000409559
1472	-0.00657305
1495	0.000181976
1517	-0.00353542
1539	-0.003514
1561	-0.000504354
1584	4.3251e-05
1606	0.000410606
1628	-0.0112886
1693	-0.00483909
1849	0.000417633
1871	-0.00120071
1893	-2.9394e-05
1915	-0.000860466
1937	0.000681286
1959	-0.00123886
1986	0.000498702
2008	5.3027e-05
2030	9.2491e-05
2052	-0.00458502
2074	0.00107382
2096	2.4676e-05
2118	-0.00326135
2141	-0.000658758
2182	-0.00869636
2205	-0.00869636
2338	-0.0087
2361	-0.0087
2384	-0.0114983
2515	-0.00611946
2538	-0.00245365
2700	-0.00139546
2722	-0.00430849
2744	-0.00415068
2766	-0.00860328
2788	-0.00607472
2810	-0.000641923
2832	-0.00356008
2854	-0.00241188
2876	0.00329858
2898	0.000521663
2920	-0.000190526
2942	0.00063745
2964	-0.000117005
2986	-1.358e-05
3008	9.462e-06
3030	8.5354e-05
3052	-1.0818e-05
3074	-7.5694e-05
3096	5.701e-06
3118	0.000286655
3140	3.7315e-05
3162	5.1378e-05
3184	-4.2423e-05
3206	0.000119917
3228	4.132e-05
3250	-3.811e-06
3272	2.0449e-05
3294	2.1381e-05
3316	-7.9519e-05
3338	-4.5169e-05
3360	-7.4539e-05
3382	1.1188e-05
3404	4.9364e-05
3426	-0.000446904
3448	-0.000390697
3470	7.138e-06
3492	-0.000561777
3514	-0.00192458
3536	-6.4728e-05
3607	-0.00826017
3629	-0.00440429
3651	0.00101857
3673	0.000344233
3695	-0.00169107
3717	-1.2725e-05
3739	-0.00249022
3761	-0.000356093
3783	-0.00575451
3832	-0.00361689
3877	0.000439541
3899	0.000192028
3921	0.00092277
3943	0.000166761
3965	-0.000189948
3987	-0.000215547
4009	-0.000785405
4031	-0.00165099
4053	-0.000383766
4075	-0.000110314
4097	0.000852683
4119	-0.00104403
4186	-0.00304733
4208	-0.00378205
4230	-0.000682608
4258	-0.00572788
4281	0.000920284
4303	0.000312744
4325	-0.00293096
4347	-0.00192808
4369	-0.0012385
4524	-0.0050217
4546	0.00174761
4568	-0.00186121
4590	-0.000277866
4612	-0.00250745
4635	-0.00544933
4657	-0.000666065
4679	-0.00203445
4701	-0.00377309
4758	-0.00270952
4780	-0.00280058
4802	-0.00233945
4840	-0.00204275
4862	0.000746382
4884	-0.00368326
4906	-0.00591658
4928	-0.00355874
4950	0.000142996
4972	0.000683882
4994	-0.000199174
5016	0.000694188
5038	0.000272399
5060	0.00064036
5082	-0.000175397
5104	0.000260576
5126	-2.5922e-05
5148	-7.1605e-05
5170	-0.000424116
5192	-0.00639413
5214	-0.00056024
5236	0.000895541
5258	-0.0046057
5280	-0.00293021
5302	9.5126e-05
5324	-0.000717529
5346	-0.000515279
5473	0.00520539
5495	0.000510347
5517	-0.00414246
5539	-0.00204302
5561	-0.000136872
5730	-0.00434284
5752	9.6526e-05
5774	-0.000134068
5796	-0.000349148
5886	0.00203991
5908	0.000485777
5930	-0.00332957
5952	9.3044e-05
5974	-0.00941497
6133	-0.011334
6155	0.000858752
6177	-0.00109981
6199	-0.00173506
6221	-0.00361853
6243	-0.000782611
6265	-0.000913991
6287	0.000925586
6309	0.000564366
6331	0.000501347
6353	-0.000144371
6375	-0.000176745
6397	-0.000233645
6467	7.7502e-05
6489	-0.000677002
6511	-0.00184698
6533	0.000581077
6555	0.00020379
6577	-0.000666211
6599	-0.00161082
6621	0.000580432
6643	-0.00126315
6665	-0.00107195
6687	-0.0115692
6758	-0.000732592
6801	-0.000648663
6887	0.000199551
6951	0.00113296
6973	-0.00186569
6995	-0.00658663
7095	-0.000186158
7117	-0.00301503
7140	-0.000765867
7163	-0.000765867
7189	0.000452416
7211	-0.00502947
7233	-0.000789347
7255	-0.00045686
7277	-1.7617e-05
7299	6.8269e-05
7321	-1.9397e-05
7343	-0.00158897
7365	-0.000796038
7430	-0.004185
7469	-0.000173052
7492	-0.000173052
7515	-0.00623422
7611	3.6339e-05
7633	-0.00124926
7655	0.000704995
7677	0.0002842
7699	6.38e-06
7721	-7.181e-06
7743	-0.0017134
7765	-0.00212214
7787	0.000538614
7809	0.000145846
7831	0.000343257
7853	-0.000188589
7875	-0.000166833
7897	-0.00149298
7919	0.000265305
7941	-0.00416399
7963	4.6048e-05
7985	0.0012602
8007	-0.00542242
8029	0.000503425
8051	0.000636265
8073	-0.00349503
8095	-0.000763664
8118	0.000295482
8140	-0.00178103
8162	0.000288516
8184	0.000397126
8206	0.000194752
8228	-0.000113641
8250	0.000309712
8272	-0.000320451
8294	-0.000607882
8316	-8.392e-06
8345	-0.000713208
8367	-0.0141308
8454	-0.00044173
8611	0.000549975
8633	-0.0112286
8742	-0.00379536
8764	-3.5758e-05
8786	-0.00185142
8860	-0.000187866
8882	-0.00330755
8904	-0.00127832
8926	-0.00233162
8948	-0.000874493
8970	-0.00159153
8992	-0.000893276
9057	-0.00376503
9080	-0.00376503
9258	-0.00178925
9280	-0.000771836
9302	-0.0141446
9423	-0.000574254
9448	0.000808417
9470	0.000504285
9492	0.000229089
9514	0.000105307
9536	4.4724e-05
9558	-8.7923e-05
9580	-0.000441261
9602	-0.00096766
9624	-0.00371369
9646	-0.00574187
9668	-0.00531847
9691	-0.00119775
9713	-0.00239154
9742	0.00056343
9764	0.000420374
9786	5.9919e-05
9808	-2.8751e-05
9830	0.000119303
9852	-0.000275785
9874	-0.000327931
9896	0.000154832
9918	-3.611e-05
9940	-0.000655566
9962	0.000443567
9984	-0.000420612
10006	0.000123344
10028	0.00027578
10050	5.3038e-05
10072	-0.000205117
10094	-3.8525e-05
10116	9.9679e-05
10138	-0.000237283
10160	-0.00022254
10182	-6.4033e-05
10204	0.000208919
10226	2.2033e-05
10248	2.3646e-05
10270	4.20001e-08
10292	8.226e-06
10314	6.4519e-05
10336	2.0975e-05
10358	4.737e-06
10380	-1.646e-05
10402	1.3036e-05
10424	4.7341e-05
10446	6.307e-06
10468	-3.4334e-05
10490	-2.6001e-05
10512	5.154e-06
10534	-1.5992e-05
10556	-6.056e-05
